9683,Creep Cluster,Ectoplasm,Moon Sugar,Restore Magicka,,,,,25
9684,Creep Cluster,Ectoplasm,Mora Tapinella,Restore Magicka,,,,,25
9685,Creep Cluster,Ectoplasm,Nightshade,Restore Magicka,Damage Health,Fortify Destruction,,,181
9686,Creep Cluster,Ectoplasm,Nirnroot,Restore Magicka,Damage Health,Damage Stamina,,,73
9687,Creep Cluster,Ectoplasm,Pearl,Restore Magicka,,,,,25
9688,Creep Cluster,Ectoplasm,Red Mountain Flower,Restore Magicka,Fortify Magicka,Damage Health,,,101
9689,Creep Cluster,Ectoplasm,River Betty,Restore Magicka,Damage Health,Fortify Carry Weight,,,238
9690,Creep Cluster,Ectoplasm,Rock Warbler Egg,Restore Magicka,Damage Stamina,Weakness to Magic,,,119
9691,Creep Cluster,Ectoplasm,Salt Pile,Restore Magicka,Weakness to Magic,,,,76
9692,Creep Cluster,Ectoplasm,Scaly Pholiota,Restore Magicka,Weakness to Magic,Fortify Carry Weight,,,284
9693,Creep Cluster,Ectoplasm,Skeever Tail,Restore Magicka,Damage Health,Damage Stamina,,,73
9694,Creep Cluster,Ectoplasm,Small Antlers,Restore Magicka,Damage Health,,,,30
9695,Creep Cluster,Ectoplasm,Spider Egg,Restore Magicka,Damage Stamina,,,,68
9696,Creep Cluster,Ectoplasm,Taproot,Restore Magicka,Weakness to Magic,,,,76
9697,Creep Cluster,Ectoplasm,Torchbug Thorax,Restore Magicka,Weakness to Magic,,,,76
9698,Creep Cluster,Ectoplasm,Troll Fat,Restore Magicka,Damage Health,,,,30
9699,Creep Cluster,Ectoplasm,Tundra Cotton,Restore Magicka,Fortify Magicka,,,,96
9700,Creep Cluster,Ectoplasm,Vampire Dust,Restore Magicka,,,,,25
9701,Creep Cluster,Ectoplasm,Void Salts,Restore Magicka,Damage Health,Fortify Magicka,,,101
9702,Creep Cluster,Ectoplasm,White Cap,Restore Magicka,,,,,25
9703,Creep Cluster,Ectoplasm,Wisp Wrappings,Restore Magicka,Fortify Destruction,Fortify Carry Weight,,,384
9704,Creep Cluster,Elves Ear,Fire Salts,Restore Magicka,Weakness to Frost,Resist Fire,,,151
9705,Creep Cluster,Elves Ear,Fly Amanita,Restore Magicka,Resist Fire,,,,111
9706,Creep Cluster,Elves Ear,Frost Salts,Restore Magicka,,,,,25
9707,Creep Cluster,Elves Ear,Giant Lichen,Restore Magicka,,,,,25
9708,Creep Cluster,Elves Ear,Giant's Toe,Restore Magicka,Damage Stamina,Fortify Carry Weight,,,680
9709,Creep Cluster,Elves Ear,Grass Pod,Restore Magicka,,,,,25
9710,Creep Cluster,Elves Ear,Hawk Beak,Restore Magicka,Fortify Carry Weight,,,,233
9711,Creep Cluster,Elves Ear,Human Flesh,Restore Magicka,,,,,25
9712,Creep Cluster,Elves Ear,Ice Wraith Teeth,Restore Magicka,Weakness to Frost,,,,65
9713,Creep Cluster,Elves Ear,Jarrin Root,Restore Magicka,Damage Stamina,,,,68
9714,Creep Cluster,Elves Ear,Jazbay Grapes,Restore Magicka,Weakness to Magic,,,,76
9715,Creep Cluster,Elves Ear,Juniper Berries,Restore Magicka,Fortify Marksman,,,,143
9716,Creep Cluster,Elves Ear,Moon Sugar,Restore Magicka,,,,,25
9717,Creep Cluster,Elves Ear,Mora Tapinella,Restore Magicka,,,,,25
9718,Creep Cluster,Elves Ear,Mudcrab Chitin,Restore Magicka,Resist Fire,,,,111
9719,Creep Cluster,Elves Ear,Nirnroot,Restore Magicka,Damage Stamina,,,,68
9720,Creep Cluster,Elves Ear,Pearl,Restore Magicka,,,,,25
9721,Creep Cluster,Elves Ear,Red Mountain Flower,Restore Magicka,,,,,25
9722,Creep Cluster,Elves Ear,River Betty,Restore Magicka,Fortify Carry Weight,,,,233
9723,Creep Cluster,Elves Ear,Rock Warbler Egg,Restore Magicka,Damage Stamina,Weakness to Magic,,,119
9724,Creep Cluster,Elves Ear,Salt Pile,Restore Magicka,Weakness to Magic,,,,76
9725,Creep Cluster,Elves Ear,Scaly Pholiota,Restore Magicka,Weakness to Magic,Fortify Carry Weight,,,284
9726,Creep Cluster,Elves Ear,Skeever Tail,Restore Magicka,Damage Stamina,,,,68
9727,Creep Cluster,Elves Ear,Snowberries,Restore Magicka,Resist Fire,,,,111
9728,Creep Cluster,Elves Ear,Spider Egg,Restore Magicka,Fortify Marksman,Damage Stamina,,,186
9729,Creep Cluster,Elves Ear,Taproot,Restore Magicka,Weakness to Magic,,,,76
9730,Creep Cluster,Elves Ear,Torchbug Thorax,Restore Magicka,Weakness to Magic,,,,76
9731,Creep Cluster,Elves Ear,Vampire Dust,Restore Magicka,,,,,25
9732,Creep Cluster,Elves Ear,White Cap,Restore Magicka,Weakness to Frost,,,,65
9733,Creep Cluster,Elves Ear,Wisp Wrappings,Restore Magicka,Fortify Carry Weight,,,,233
9734,Creep Cluster,Eye of Sabre Cat,Giant Lichen,Ravage Health,Restore Magicka,,,,31
9735,Creep Cluster,Eye of Sabre Cat,Hawk Beak,Restore Stamina,Fortify Carry Weight,,,,233
9736,Creep Cluster,Eye of Sabre Cat,Jarrin Root,Damage Magicka,Damage Stamina,,,,95
9737,Creep Cluster,Eye of Sabre Cat,Jazbay Grapes,Ravage Health,Weakness to Magic,,,,57
9738,Creep Cluster,Eye of Sabre Cat,Pearl,Restore Stamina,Restore Magicka,,,,50
9739,Creep Cluster,Eye of Sabre Cat,Rock Warbler Egg,Restore Health,Damage Stamina,Weakness to Magic,,,115
9740,Creep Cluster,Eye of Sabre Cat,Skeever Tail,Ravage Health,Damage Stamina,,,,49
9741,Creep Cluster,Eye of Sabre Cat,Torchbug Thorax,Restore Stamina,Weakness to Magic,,,,76
9742,Creep Cluster,Eye of Sabre Cat,Wisp Wrappings,Restore Stamina,Fortify Carry Weight,,,,233
9743,Creep Cluster,Falmer Ear,Grass Pod,Resist Poison,Restore Magicka,,,,143
9744,Creep Cluster,Falmer Ear,Human Flesh,Damage Health,Restore Magicka,,,,30
9745,Creep Cluster,Falmer Ear,Jarrin Root,Damage Health,Damage Stamina,,,,48
9746,Creep Cluster,Falmer Ear,Nirnroot,Damage Health,Damage Stamina,,,,48
9747,Creep Cluster,Falmer Ear,Red Mountain Flower,Damage Health,Restore Magicka,,,,30
9748,Creep Cluster,Falmer Ear,River Betty,Damage Health,Fortify Carry Weight,,,,213
9749,Creep Cluster,Falmer Ear,Skeever Tail,Damage Health,Damage Stamina,,,,48
9750,Creep Cluster,Falmer Ear,Spider Egg,Fortify Lockpicking,Damage Stamina,,,,68
9751,Creep Cluster,Fire Salts,Fly Amanita,Restore Magicka,Resist Fire,,,,111
9752,Creep Cluster,Fire Salts,Frost Salts,Restore Magicka,,,,,25
9753,Creep Cluster,Fire Salts,Garlic,Restore Magicka,Regenerate Magicka,,,,202
9754,Creep Cluster,Fire Salts,Giant Lichen,Restore Magicka,,,,,25
9755,Creep Cluster,Fire Salts,Giant's Toe,Restore Magicka,Damage Stamina,Fortify Carry Weight,,,680
9756,Creep Cluster,Fire Salts,Grass Pod,Restore Magicka,,,,,25
9757,Creep Cluster,Fire Salts,Hawk Beak,Restore Magicka,Fortify Carry Weight,,,,233
9758,Creep Cluster,Fire Salts,Human Flesh,Restore Magicka,,,,,25
9759,Creep Cluster,Fire Salts,Ice Wraith Teeth,Restore Magicka,Weakness to Frost,,,,65
9760,Creep Cluster,Fire Salts,Jarrin Root,Restore Magicka,Damage Stamina,,,,68
9761,Creep Cluster,Fire Salts,Jazbay Grapes,Restore Magicka,Regenerate Magicka,Weakness to Magic,,,253
9762,Creep Cluster,Fire Salts,Moon Sugar,Restore Magicka,Regenerate Magicka,,,,202
9763,Creep Cluster,Fire Salts,Mora Tapinella,Restore Magicka,,,,,25
9764,Creep Cluster,Fire Salts,Mudcrab Chitin,Restore Magicka,Resist Fire,,,,111
9765,Creep Cluster,Fire Salts,Nirnroot,Restore Magicka,Damage Stamina,,,,68
9766,Creep Cluster,Fire Salts,Pearl,Restore Magicka,,,,,25
9767,Creep Cluster,Fire Salts,Red Mountain Flower,Restore Magicka,,,,,25
9768,Creep Cluster,Fire Salts,River Betty,Restore Magicka,Fortify Carry Weight,,,,233
9769,Creep Cluster,Fire Salts,Rock Warbler Egg,Restore Magicka,Damage Stamina,Weakness to Magic,,,119
9770,Creep Cluster,Fire Salts,Salt Pile,Restore Magicka,Regenerate Magicka,Weakness to Magic,,,253
9771,Creep Cluster,Fire Salts,Scaly Pholiota,Restore Magicka,Weakness to Magic,Fortify Carry Weight,,,284
9772,Creep Cluster,Fire Salts,Skeever Tail,Restore Magicka,Damage Stamina,,,,68
9773,Creep Cluster,Fire Salts,Snowberries,Restore Magicka,Resist Fire,,,,111
9774,Creep Cluster,Fire Salts,Spider Egg,Restore Magicka,Damage Stamina,,,,68
9775,Creep Cluster,Fire Salts,Taproot,Restore Magicka,Regenerate Magicka,Weakness to Magic,,,253
9776,Creep Cluster,Fire Salts,Torchbug Thorax,Restore Magicka,Weakness to Magic,,,,76
9777,Creep Cluster,Fire Salts,Vampire Dust,Restore Magicka,,,,,25
9778,Creep Cluster,Fire Salts,White Cap,Restore Magicka,Weakness to Frost,,,,65
9779,Creep Cluster,Fire Salts,Wisp Wrappings,Restore Magicka,Fortify Carry Weight,,,,233
9780,Creep Cluster,Fly Amanita,Mora Tapinella,Regenerate Stamina,Restore Magicka,,,,202
9781,Creep Cluster,Fly Amanita,Scaly Pholiota,Regenerate Stamina,Weakness to Magic,Fortify Carry Weight,,,436
9782,Creep Cluster,Frost Mirriam,Frost Salts,Resist Frost,Restore Magicka,,,,111
9783,Creep Cluster,Frost Mirriam,Giant's Toe,Damage Stamina Regen,Damage Stamina,Fortify Carry Weight,,,814
9784,Creep Cluster,Frost Mirriam,Grass Pod,Ravage Magicka,Restore Magicka,,,,40
9785,Creep Cluster,Frost Mirriam,Hawk Beak,Resist Frost,Fortify Carry Weight,,,,294
9786,Creep Cluster,Frost Mirriam,Human Flesh,Fortify Sneak,Restore Magicka,,,,143
9787,Creep Cluster,Frost Mirriam,Moon Sugar,Resist Frost,Restore Magicka,,,,111
9788,Creep Cluster,Frost Mirriam,Red Mountain Flower,Ravage Magicka,Restore Magicka,,,,40
9789,Creep Cluster,Frost Mirriam,White Cap,Ravage Magicka,Restore Magicka,,,,40
9790,Creep Cluster,Frost Salts,Giant Lichen,Restore Magicka,,,,,25
9791,Creep Cluster,Frost Salts,Giant's Toe,Restore Magicka,Damage Stamina,Fortify Carry Weight,,,680
9792,Creep Cluster,Frost Salts,Grass Pod,Restore Magicka,,,,,25
9793,Creep Cluster,Frost Salts,Hagraven Feathers,Restore Magicka,Fortify Conjuration,,,,100
9794,Creep Cluster,Frost Salts,Hawk Beak,Restore Magicka,Resist Frost,Fortify Carry Weight,,,319
9795,Creep Cluster,Frost Salts,Human Flesh,Restore Magicka,,,,,25
9796,Creep Cluster,Frost Salts,Ice Wraith Teeth,Restore Magicka,Weakness to Fire,,,,73
9797,Creep Cluster,Frost Salts,Jarrin Root,Restore Magicka,Damage Stamina,,,,68
9798,Creep Cluster,Frost Salts,Jazbay Grapes,Restore Magicka,Weakness to Magic,,,,76
9799,Creep Cluster,Frost Salts,Juniper Berries,Restore Magicka,Weakness to Fire,,,,73
9800,Creep Cluster,Frost Salts,Lavender,Restore Magicka,Fortify Conjuration,,,,100
9801,Creep Cluster,Frost Salts,Moon Sugar,Restore Magicka,Weakness to Fire,Resist Frost,,,159
9802,Creep Cluster,Frost Salts,Mora Tapinella,Restore Magicka,,,,,25
9803,Creep Cluster,Frost Salts,Nirnroot,Restore Magicka,Damage Stamina,,,,68
9804,Creep Cluster,Frost Salts,Pearl,Restore Magicka,,,,,25
9805,Creep Cluster,Frost Salts,Powdered Mammoth Tusk,Restore Magicka,Weakness to Fire,,,,73
9806,Creep Cluster,Frost Salts,Purple Mountain Flower,Restore Magicka,Resist Frost,,,,111
9807,Creep Cluster,Frost Salts,Red Mountain Flower,Restore Magicka,,,,,25
9808,Creep Cluster,Frost Salts,River Betty,Restore Magicka,Fortify Carry Weight,,,,233
9809,Creep Cluster,Frost Salts,Rock Warbler Egg,Restore Magicka,Damage Stamina,Weakness to Magic,,,119
9810,Creep Cluster,Frost Salts,Salt Pile,Restore Magicka,Weakness to Magic,,,,76
9811,Creep Cluster,Frost Salts,Scaly Pholiota,Restore Magicka,Weakness to Magic,Fortify Carry Weight,,,284
9812,Creep Cluster,Frost Salts,Silverside Perch,Restore Magicka,Resist Frost,,,,111
9813,Creep Cluster,Frost Salts,Skeever Tail,Restore Magicka,Damage Stamina,,,,68
9814,Creep Cluster,Frost Salts,Slaugherfish Scales,Restore Magicka,Resist Frost,,,,111
9815,Creep Cluster,Frost Salts,Small Pearl,Restore Magicka,Resist Frost,,,,111
9816,Creep Cluster,Frost Salts,Snowberries,Restore Magicka,Resist Frost,,,,111
9817,Creep Cluster,Frost Salts,Spider Egg,Restore Magicka,Damage Stamina,,,,68
9818,Creep Cluster,Frost Salts,Taproot,Restore Magicka,Weakness to Magic,,,,76
9819,Creep Cluster,Frost Salts,Thistle Branch,Restore Magicka,Resist Frost,,,,111
9820,Creep Cluster,Frost Salts,Torchbug Thorax,Restore Magicka,Weakness to Magic,,,,76
9821,Creep Cluster,Frost Salts,Vampire Dust,Restore Magicka,,,,,25
9822,Creep Cluster,Frost Salts,White Cap,Restore Magicka,,,,,25
9823,Creep Cluster,Frost Salts,Wisp Wrappings,Restore Magicka,Fortify Carry Weight,,,,233
9824,Creep Cluster,Garlic,Grass Pod,Resist Poison,Restore Magicka,,,,143
9825,Creep Cluster,Garlic,Jazbay Grapes,Regenerate Magicka,Weakness to Magic,,,,228
9826,Creep Cluster,Garlic,Moon Sugar,Regenerate Magicka,Restore Magicka,,,,202
9827,Creep Cluster,Garlic,Salt Pile,Regenerate Magicka,Weakness to Magic,,,,228
9828,Creep Cluster,Garlic,Taproot,Regenerate Magicka,Weakness to Magic,Restore Magicka,,,253
9829,Creep Cluster,Garlic,Torchbug Thorax,Fortify Stamina,Weakness to Magic,,,,122
9830,Creep Cluster,Garlic,Vampire Dust,Regenerate Health,Restore Magicka,,,,202
9831,Creep Cluster,Giant Lichen,Giant's Toe,Restore Magicka,Damage Stamina,Fortify Carry Weight,,,680
9832,Creep Cluster,Giant Lichen,Grass Pod,Restore Magicka,,,,,25
9833,Creep Cluster,Giant Lichen,Hagraven Feathers,Restore Magicka,Weakness to Shock,,,,81
9834,Creep Cluster,Giant Lichen,Hawk Beak,Restore Magicka,Fortify Carry Weight,,,,233
9835,Creep Cluster,Giant Lichen,Human Flesh,Restore Magicka,,,,,25
9836,Creep Cluster,Giant Lichen,Jarrin Root,Restore Magicka,Damage Stamina,,,,68
9837,Creep Cluster,Giant Lichen,Jazbay Grapes,Restore Magicka,Ravage Health,Weakness to Magic,,,82
9838,Creep Cluster,Giant Lichen,Moon Sugar,Restore Magicka,,,,,25
9839,Creep Cluster,Giant Lichen,Mora Tapinella,Restore Magicka,,,,,25
9840,Creep Cluster,Giant Lichen,Nirnroot,Restore Magicka,Damage Stamina,,,,68
9841,Creep Cluster,Giant Lichen,Pearl,Restore Magicka,,,,,25
9842,Creep Cluster,Giant Lichen,Pine Thrush Egg,Restore Magicka,Weakness to Poison,,,,76
9843,Creep Cluster,Giant Lichen,Red Mountain Flower,Restore Magicka,,,,,25
9844,Creep Cluster,Giant Lichen,River Betty,Restore Magicka,Fortify Carry Weight,,,,233
9845,Creep Cluster,Giant Lichen,Rock Warbler Egg,Restore Magicka,Damage Stamina,Weakness to Magic,,,119
9846,Creep Cluster,Giant Lichen,Sabre Cat Tooth,Restore Magicka,Weakness to Poison,,,,76
9847,Creep Cluster,Giant Lichen,Salt Pile,Restore Magicka,Weakness to Magic,,,,76
9848,Creep Cluster,Giant Lichen,Scaly Pholiota,Restore Magicka,Weakness to Magic,Fortify Carry Weight,,,284
9849,Creep Cluster,Giant Lichen,Silverside Perch,Restore Magicka,Ravage Health,,,,31
9850,Creep Cluster,Giant Lichen,Skeever Tail,Restore Magicka,Ravage Health,Damage Stamina,,,74
9851,Creep Cluster,Giant Lichen,Small Antlers,Restore Magicka,Weakness to Poison,,,,76
9852,Creep Cluster,Giant Lichen,Spider Egg,Restore Magicka,Damage Stamina,,,,68
9853,Creep Cluster,Giant Lichen,Taproot,Restore Magicka,Weakness to Magic,,,,76
9854,Creep Cluster,Giant Lichen,Torchbug Thorax,Restore Magicka,Weakness to Magic,,,,76
9855,Creep Cluster,Giant Lichen,Vampire Dust,Restore Magicka,,,,,25
9856,Creep Cluster,Giant Lichen,Void Salts,Restore Magicka,Weakness to Shock,,,,81
9857,Creep Cluster,Giant Lichen,White Cap,Restore Magicka,,,,,25
9858,Creep Cluster,Giant Lichen,Wisp Wrappings,Restore Magicka,Fortify Carry Weight,,,,233
9859,Creep Cluster,Giant's Toe,Glowing Mushroom,Damage Stamina,Fortify Carry Weight,Fortify Health,,,737
9860,Creep Cluster,Giant's Toe,Grass Pod,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9861,Creep Cluster,Giant's Toe,Hanging Moss,Damage Stamina,Fortify Carry Weight,Fortify Health,,,737
9862,Creep Cluster,Giant's Toe,Hawk Beak,Damage Stamina,Fortify Carry Weight,,,,655
9863,Creep Cluster,Giant's Toe,Histcarp,Damage Stamina,Fortify Carry Weight,Damage Stamina Regen,,,814
9864,Creep Cluster,Giant's Toe,Human Flesh,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9865,Creep Cluster,Giant's Toe,Jarrin Root,Damage Stamina,Fortify Carry Weight,,,,655
9866,Creep Cluster,Giant's Toe,Jazbay Grapes,Damage Stamina,Fortify Carry Weight,Weakness to Magic,,,706
9867,Creep Cluster,Giant's Toe,Juniper Berries,Damage Stamina,Fortify Carry Weight,Damage Stamina Regen,,,814
9868,Creep Cluster,Giant's Toe,Large Antlers,Damage Stamina,Fortify Carry Weight,Damage Stamina Regen,,,814
9869,Creep Cluster,Giant's Toe,Moon Sugar,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9870,Creep Cluster,Giant's Toe,Mora Tapinella,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9871,Creep Cluster,Giant's Toe,Nirnroot,Damage Stamina,Fortify Carry Weight,,,,655
9872,Creep Cluster,Giant's Toe,Pearl,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9873,Creep Cluster,Giant's Toe,Red Mountain Flower,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9874,Creep Cluster,Giant's Toe,River Betty,Damage Stamina,Fortify Carry Weight,,,,655
9875,Creep Cluster,Giant's Toe,Rock Warbler Egg,Damage Stamina,Fortify Carry Weight,Weakness to Magic,,,706
9876,Creep Cluster,Giant's Toe,Salt Pile,Damage Stamina,Fortify Carry Weight,Weakness to Magic,,,706
9877,Creep Cluster,Giant's Toe,Scaly Pholiota,Damage Stamina,Fortify Carry Weight,Weakness to Magic,,,706
9878,Creep Cluster,Giant's Toe,Silverside Perch,Damage Stamina,Fortify Carry Weight,Damage Stamina Regen,,,814
9879,Creep Cluster,Giant's Toe,Skeever Tail,Damage Stamina,Fortify Carry Weight,,,,655
9880,Creep Cluster,Giant's Toe,Spider Egg,Damage Stamina,Fortify Carry Weight,,,,655
9881,Creep Cluster,Giant's Toe,Taproot,Damage Stamina,Fortify Carry Weight,Weakness to Magic,Restore Magicka,,731
9882,Creep Cluster,Giant's Toe,Torchbug Thorax,Damage Stamina,Fortify Carry Weight,Weakness to Magic,,,706
9883,Creep Cluster,Giant's Toe,Vampire Dust,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9884,Creep Cluster,Giant's Toe,Wheat,Damage Stamina,Fortify Carry Weight,Fortify Health,Damage Stamina Regen,,896
9885,Creep Cluster,Giant's Toe,White Cap,Damage Stamina,Fortify Carry Weight,Restore Magicka,,,680
9886,Creep Cluster,Giant's Toe,Wisp Wrappings,Damage Stamina,Fortify Carry Weight,,,,655
9887,Creep Cluster,Glow Dust,Hawk Beak,Resist Shock,Fortify Carry Weight,,,,294
9888,Creep Cluster,Glow Dust,Jarrin Root,Damage Magicka,Damage Magicka Regen,Damage Stamina,,,360
9889,Creep Cluster,Glow Dust,Pearl,Resist Shock,Restore Magicka,,,,111
9890,Creep Cluster,Glow Dust,Spider Egg,Damage Magicka Regen,Damage Stamina,,,,308
9891,Creep Cluster,Glow Dust,Wisp Wrappings,Fortify Destruction,Fortify Carry Weight,,,,359
9892,Creep Cluster,Glowing Mushroom,Hawk Beak,Resist Shock,Fortify Carry Weight,,,,294
9893,Creep Cluster,Glowing Mushroom,Pearl,Resist Shock,Restore Magicka,,,,111
9894,Creep Cluster,Glowing Mushroom,Wisp Wrappings,Fortify Destruction,Fortify Carry Weight,,,,359
9895,Creep Cluster,Grass Pod,Hawk Beak,Restore Magicka,Fortify Carry Weight,,,,233
9896,Creep Cluster,Grass Pod,Human Flesh,Restore Magicka,,,,,25
9897,Creep Cluster,Grass Pod,Jarrin Root,Restore Magicka,Damage Stamina,,,,68
9898,Creep Cluster,Grass Pod,Jazbay Grapes,Restore Magicka,Weakness to Magic,,,,76
9899,Creep Cluster,Grass Pod,Lavender,Restore Magicka,Ravage Magicka,,,,40
9900,Creep Cluster,Grass Pod,Moon Sugar,Restore Magicka,,,,,25
9901,Creep Cluster,Grass Pod,Mora Tapinella,Restore Magicka,,,,,25
9902,Creep Cluster,Grass Pod,Mudcrab Chitin,Restore Magicka,Resist Poison,,,,143
9903,Creep Cluster,Grass Pod,Nirnroot,Restore Magicka,Damage Stamina,,,,68
9904,Creep Cluster,Grass Pod,Orange Dartwing,Restore Magicka,Ravage Magicka,,,,40
9905,Creep Cluster,Grass Pod,Pearl,Restore Magicka,,,,,25
9906,Creep Cluster,Grass Pod,Red Mountain Flower,Restore Magicka,Ravage Magicka,,,,40
9907,Creep Cluster,Grass Pod,River Betty,Restore Magicka,Fortify Alteration,Fortify Carry Weight,,,280
9908,Creep Cluster,Grass Pod,Rock Warbler Egg,Restore Magicka,Damage Stamina,Weakness to Magic,,,119
9909,Creep Cluster,Grass Pod,Salt Pile,Restore Magicka,Weakness to Magic,,,,76
9910,Creep Cluster,Grass Pod,Scaly Pholiota,Restore Magicka,Weakness to Magic,Fortify Carry Weight,,,284
9911,Creep Cluster,Grass Pod,Skeever Tail,Restore Magicka,Damage Stamina,,,,68
9912,Creep Cluster,Grass Pod,Slaugherfish Egg,Restore Magicka,Resist Poison,,,,143
9913,Creep Cluster,Grass Pod,Spider Egg,Restore Magicka,Damage Stamina,,,,68
9914,Creep Cluster,Grass Pod,Spriggan Sap,Restore Magicka,Fortify Alteration,,,,72
9915,Creep Cluster,Grass Pod,Taproot,Restore Magicka,Weakness to Magic,,,,76
9916,Creep Cluster,Grass Pod,Thistle Branch,Restore Magicka,Resist Poison,,,,143
9917,Creep Cluster,Grass Pod,Torchbug Thorax,Restore Magicka,Weakness to Magic,,,,76
9918,Creep Cluster,Grass Pod,Troll Fat,Restore Magicka,Resist Poison,,,,143
9919,Creep Cluster,Grass Pod,Vampire Dust,Restore Magicka,,,,,25
9920,Creep Cluster,Grass Pod,White Cap,Restore Magicka,Ravage Magicka,,,,40
9921,Creep Cluster,Grass Pod,Wisp Wrappings,Restore Magicka,Fortify Carry Weight,,,,233
9922,Creep Cluster,Hagraven Claw,Nirnroot,Resist Magic,Damage Stamina,,,,94
9923,Creep Cluster,Hagraven Claw,Torchbug Thorax,Lingering Magicka Damage,Weakness to Magic,,,,122
9924,Creep Cluster,Hagraven Claw,Wisp Wrappings,Resist Magic,Fortify Carry Weight,,,,259
9925,Creep Cluster,Hagraven Feathers,Jarrin Root,Damage Magicka,Damage Stamina,,,,95
9926,Creep Cluster,Hanging Moss,Jarrin Root,Damage Magicka,Damage Magicka Regen,Damage Stamina,,,360
9927,Creep Cluster,Hanging Moss,Rock Warbler Egg,Fortify One-Handed,Damage Stamina,Weakness to Magic,,,212
9928,Creep Cluster,Hanging Moss,Spider Egg,Damage Magicka Regen,Damage Stamina,,,,308
9929,Creep Cluster,Hawk Beak,Histcarp,Fortify Carry Weight,Restore Stamina,,,,233
9930,Creep Cluster,Hawk Beak,Honeycomb,Fortify Carry Weight,Restore Stamina,,,,233
9931,Creep Cluster,Hawk Beak,Human Flesh,Fortify Carry Weight,Restore Magicka,,,,233
9932,Creep Cluster,Hawk Beak,Jarrin Root,Fortify Carry Weight,Damage Stamina,,,,251
9933,Creep Cluster,Hawk Beak,Jazbay Grapes,Fortify Carry Weight,Weakness to Magic,,,,259
9934,Creep Cluster,Hawk Beak,Large Antlers,Fortify Carry Weight,Restore Stamina,,,,233
9935,Creep Cluster,Hawk Beak,Moon Sugar,Fortify Carry Weight,Resist Frost,Restore Magicka,,,319
9936,Creep Cluster,Hawk Beak,Mora Tapinella,Fortify Carry Weight,Restore Magicka,,,,233
9937,Creep Cluster,Hawk Beak,Mudcrab Chitin,Fortify Carry Weight,Restore Stamina,,,,233
9938,Creep Cluster,Hawk Beak,Nirnroot,Fortify Carry Weight,Damage Stamina,,,,251
9939,Creep Cluster,Hawk Beak,Orange Dartwing,Fortify Carry Weight,Restore Stamina,,,,233
9940,Creep Cluster,Hawk Beak,Pearl,Fortify Carry Weight,Restore Stamina,Resist Shock,Restore Magicka,,344
9941,Creep Cluster,Hawk Beak,Pine Thrush Egg,Fortify Carry Weight,Restore Stamina,Resist Shock,,,319
9942,Creep Cluster,Hawk Beak,Powdered Mammoth Tusk,Fortify Carry Weight,Restore Stamina,,,,233
9943,Creep Cluster,Hawk Beak,Purple Mountain Flower,Fortify Carry Weight,Restore Stamina,Resist Frost,,,319
9944,Creep Cluster,Hawk Beak,Red Mountain Flower,Fortify Carry Weight,Restore Magicka,,,,233
9945,Creep Cluster,Hawk Beak,River Betty,Fortify Carry Weight,,,,,208
9946,Creep Cluster,Hawk Beak,Rock Warbler Egg,Fortify Carry Weight,Damage Stamina,Weakness to Magic,,,302
9947,Creep Cluster,Hawk Beak,Sabre Cat Tooth,Fortify Carry Weight,Restore Stamina,,,,233
9948,Creep Cluster,Hawk Beak,Salt Pile,Fortify Carry Weight,Weakness to Magic,,,,259
9949,Creep Cluster,Hawk Beak,Scaly Pholiota,Fortify Carry Weight,Weakness to Magic,,,,259
9950,Creep Cluster,Hawk Beak,Silverside Perch,Fortify Carry Weight,Restore Stamina,Resist Frost,,,319
9951,Creep Cluster,Hawk Beak,Skeever Tail,Fortify Carry Weight,Damage Stamina,,,,251
9952,Creep Cluster,Hawk Beak,Slaugherfish Scales,Fortify Carry Weight,Resist Frost,,,,294
9953,Creep Cluster,Hawk Beak,Small Pearl,Fortify Carry Weight,Restore Stamina,Resist Frost,,,319
9954,Creep Cluster,Hawk Beak,Snowberries,Fortify Carry Weight,Resist Frost,Resist Shock,,,380
9955,Creep Cluster,Hawk Beak,Spider Egg,Fortify Carry Weight,Damage Stamina,,,,251
9956,Creep Cluster,Hawk Beak,Swamp Fungal Pod,Fortify Carry Weight,Resist Shock,,,,294
9957,Creep Cluster,Hawk Beak,Taproot,Fortify Carry Weight,Weakness to Magic,Restore Magicka,,,284
9958,Creep Cluster,Hawk Beak,Thistle Branch,Fortify Carry Weight,Resist Frost,,,,294
9959,Creep Cluster,Hawk Beak,Torchbug Thorax,Fortify Carry Weight,Restore Stamina,Weakness to Magic,,,284
9960,Creep Cluster,Hawk Beak,Vampire Dust,Fortify Carry Weight,Restore Magicka,,,,233
9961,Creep Cluster,Hawk Beak,White Cap,Fortify Carry Weight,Restore Magicka,,,,233
9962,Creep Cluster,Hawk Beak,Wisp Wrappings,Fortify Carry Weight,Restore Stamina,,,,233
9963,Creep Cluster,Hawk Feathers,Human Flesh,Fortify Sneak,Restore Magicka,,,,143
